"congress","state_abbrev","district_code","district_id","party_code","icpsr","bioname","nominate_dim1","nominate_dim2","nokken_poole_dim1","nokken_poole_dim2","lcv_pooled_score","est_jobs"
101,"MN",8,"MN-08",100,14265,"OBERSTAR, James Louis",-0.553,0.304,-0.535,0.09,72.2222222222222,40.0025311280506
101,"MN",4,"MN-04",100,14458,"VENTO, Bruce Frank",-0.472,-0.376,-0.47,-0.299,83.3333333333333,10.0035358395138
101,"MN",7,"MN-07",200,14466,"STANGELAND, Arlan Ingehart",0.346,-0.18,0.362,-0.285,0,21.8765271972464
101,"MN",5,"MN-05",100,14656,"SABO, Martin Olav",-0.516,-0.317,-0.517,0.003,83.3333333333333,9.12819946090971
101,"MN",2,"MN-02",200,14868,"WEBER, John Vincent (Vin)",0.381,-0.544,0.345,-0.499,44.4444444444444,28.1305223812167
101,"MN",1,"MN-01",100,15052,"PENNY, Timothy Joseph",-0.051,-0.502,-0.036,-0.22,72.2222222222222,9.99968240055125
101,"MN",6,"MN-06",100,15059,"SIKORSKI, Gerald Edward",-0.217,-0.976,-0.224,-0.975,94.4444444444444,40.0373432574308
101,"MS",1,"MS-01",100,10075,"WHITTEN, Jamie Lloyd",-0.161,0.987,-0.284,0.692,50,69.9985737148483
101,"MS",3,"MS-03",100,11035,"MONTGOMERY, Gillespie V. (Sonny)",0.017,1,-0.027,0.951,27.7777777777778,733.817065970337
101,"MS",2,"MS-02",100,15411,"ESPY, Alphonso Michael (Mike)",-0.386,0.432,-0.364,0.458,27.7777777777778,688.187666638215
101,"MS",4,"MS-04",100,15617,"PARKER, Michael (Mike)",0.034,0.758,0.044,0.746,16.6666666666667,1572.596102298
101,"MS",5,"MS-05",200,15625,"SMITH, Larkin I.",0.491,-0.106,0.497,-0.058,0,582.803296798772
101,"MS",5,"MS-05",100,15637,"TAYLOR, Gary Eugene (Gene)",-0.045,0.893,0.034,0.68,72.2222222222222,582.803296798772
101,"MO",1,"MO-01",100,12009,"CLAY, William Lacy, Sr.",-0.49,-0.872,-0.981,-0.192,77.7777777777778,12.3146485005203
101,"MO",6,"MO-06",200,14410,"COLEMAN, Earl Thomas",0.262,-0.265,0.261,-0.33,27.7777777777778,85.3297482459826
101,"MO",3,"MO-03",100,14421,"GEPHARDT, Richard Andrew",-0.416,0.245,-0.498,0.216,83.3333333333333,12.1648552033344
101,"MO",4,"MO-04",100,14451,"SKELTON, Isaac Newton, IV (Ike)",-0.172,0.724,-0.095,0.854,44.4444444444444,168.819083213996
101,"MO",9,"MO-09",100,14459,"VOLKMER, Harold Lee",-0.196,0.329,-0.156,0.496,44.4444444444444,424.650416531858
101,"MO",8,"MO-08",200,14819,"EMERSON, Norvell William (Bill)",0.332,-0.125,0.292,0.135,0,120.555107527332
101,"MO",5,"MO-05",100,15076,"WHEAT, Alan Dupree",-0.465,-0.73,-0.438,-0.899,88.8888888888889,26.1266956474555
101,"MO",2,"MO-02",200,15405,"BUECHNER, John William (Jack)",0.33,-0.561,0.312,-0.567,55.5555555555556,45.1971444884183
101,"MO",7,"MO-07",200,15606,"HANCOCK, Melton D. (Mel)",0.79,-0.048,0.795,-0.061,16.6666666666667,79.9687754882585
101,"MT",2,"MT-02",200,14437,"MARLENEE, Ronald Charles",0.393,-0.212,0.56,-0.052,5.55555555555556,1711.18858738569
101,"MT",1,"MT-01",100,14672,"WILLIAMS, John Patrick",-0.315,-0.138,-0.326,-0.22,66.6666666666667,170.118447206569
101,"NE",3,"NE-03",200,14276,"SMITH, Virginia Dodd",0.238,0.033,0.28,0.204,0,352.874410789679
101,"NE",1,"NE-01",200,14605,"BEREUTER, Douglas Kent",0.231,-0.347,0.211,-0.248,11.1111111111111,39.9913554278756
101,"NE",2,"NE-02",100,15607,"HOAGLAND, Peter J.",-0.209,-0.047,-0.205,0.074,100,31.9480021741763
101,"NV",2,"NV-02",200,15075,"VUCANOVICH, Barbara Farrell",0.441,-0.109,0.466,-0.15,5.55555555555556,280.020986189236
101,"NV",1,"NV-01",100,15403,"BILBRAY, James Hubert",-0.184,0.258,-0.193,0.312,61.1111111111111,43.7876782876197
101,"NH",1,"NH-01",200,15116,"SMITH, Robert C.",0.623,-0.468,0.591,-0.707,72.2222222222222,10.7697159172736
101,"NH",2,"NH-02",200,15602,"DOUGLAS, Charles Gywnne, III",0.525,-0.818,0.52,-0.75,72.2222222222222,29.2974718097916
101,"NJ",8,"NJ-08",100,12042,"ROE, Robert A.",-0.326,0.123,-0.286,0.246,55.5555555555556,5.2769720699841
101,"NJ",7,"NJ-07",200,14046,"RINALDO, Matthew John",0.023,-0.392,0.059,-0.253,83.3333333333333,30.9511096166406
101,"NJ",1,"NJ-01",100,14223,"FLORIO, James Joseph",-0.318,-0.101,-0.274,-0.355,20,0
101,"NJ",2,"NJ-02",100,14238,"HUGHES, William John",-0.153,-0.204,-0.157,-0.242,77.7777777777778,0.000420404478758305
101,"NJ",12,"NJ-12",200,14614,"COURTER, James Andrew",0.269,-0.465,0.245,-0.598,33.3333333333333,60.6610347952316
101,"NJ",14,"NJ-14",100,14631,"GUARINI, Frank Joseph, Jr.",-0.295,-0.047,-0.215,-0.053,88.8888888888889,0.867691472769773
101,"NJ",6,"NJ-06",100,14815,"DWYER, Bernard James",-0.373,0.048,-0.336,0.038,83.3333333333333,13.691345624864
101,"NJ",5,"NJ-05",200,14855,"ROUKEMA, Margaret Scafati",0.162,-0.701,0.177,-0.831,77.7777777777778,23.255515437805
101,"NJ",4,"NJ-04",200,14863,"SMITH, Christopher Henry",0.18,-0.174,0.056,-0.269,77.7777777777778,55.3104767011421
101,"NJ",9,"NJ-09",100,15071,"TORRICELLI, Robert Guy",-0.262,-0.118,-0.301,-0.028,88.8888888888889,4.25230383379837
101,"NJ",11,"NJ-11",200,15099,"GALLO, Dean Anderson",0.203,-0.498,0.157,-0.365,72.2222222222222,21.2283900467543
101,"NJ",13,"NJ-13",200,15112,"SAXTON, Hugh James",0.238,-0.378,0.164,-0.356,77.7777777777778,6.82245322789986
101,"NJ",3,"NJ-03",100,15454,"PALLONE, Frank, Jr.",-0.402,-0.165,-0.154,-0.101,88.8888888888889,18.3419934712273
101,"NJ",10,"NJ-10",100,15619,"PAYNE, Donald Milford",-0.592,-0.547,-0.545,-0.352,66.6666666666667,3.16613334559082
101,"NM",2,"NM-02",200,14861,"SKEEN, Joseph Richard",0.301,0.034,0.269,0.211,5.55555555555556,4219.73344608396
101,"NM",3,"NM-03",100,15055,"RICHARDSON, Bill",-0.321,0.227,-0.26,0.26,83.3333333333333,2497.17387568446
101,"NM",1,"NM-01",200,15624,"SCHIFF, Steven Harvey",0.196,-0.261,0.177,-0.182,33.3333333333333,274.870346172754
101,"NY",29,"NY-29",200,10596,"HORTON, Frank Jefferson",-0.004,-0.359,-0.022,-0.362,66.6666666666667,13.6271731897053
101,"NY",8,"NY-08",100,10768,"SCHEUER, James Haas",-0.478,-0.349,-0.481,-0.408,83.3333333333333,7.40575856427246
101,"NY",21,"NY-21",200,12013,"FISH, Hamilton, Jr.",0.07,-0.423,0.062,-0.353,72.2222222222222,60.0233453928643
101,"NY",4,"NY-04",200,13021,"LENT, Norman Frederick",0.183,-0.24,0.195,-0.058,27.7777777777778,63.8712081418103
101,"NY",16,"NY-16",100,13035,"RANGEL, Charles B.",-0.514,-0.341,-0.575,-0.411,66.6666666666667,100.207945921105
101,"NY",22,"NY-22",200,14015,"GILMAN, Benjamin Arthur",0.043,-0.425,0.007,-0.418,100,34.1033834709569
101,"NY",2,"NY-02",100,14214,"DOWNEY, Thomas Joseph",-0.384,-0.341,-0.459,-0.251,88.8888888888889,12.4905023675429
101,"NY",32,"NY-32",100,14248,"LaFALCE, John Joseph",-0.357,0.112,-0.225,-0.084,77.7777777777778,3.04065570247701
101,"NY",28,"NY-28",100,14253,"McHUGH, Matthew Francis",-0.353,-0.227,-0.358,-0.085,77.7777777777778,3.71493339216714
101,"NY",33,"NY-33",100,14264,"NOWAK, Henry James",-0.332,-0.123,-0.318,0.026,83.3333333333333,16.0968757943947
101,"NY",13,"NY-13",100,14277,"SOLARZ, Stephen Joshua",-0.429,-0.258,-0.396,-0.174,88.8888888888889,29.3712187433215
101,"NY",17,"NY-17",100,14463,"WEISS, Theodore S.",-0.564,-0.71,-0.587,-0.809,100,102.225915458802
101,"NY",18,"NY-18",100,14470,"GARCIA, Robert",-0.559,-0.349,-0.506,-0.263,20,3.52466523659603
101,"NY",15,"NY-15",200,14471,"GREEN, Sedgwick William (Bill)",-0.044,-0.733,-0.003,-0.582,77.7777777777778,84.3999215994618
101,"NY",24,"NY-24",200,14662,"SOLOMON, Gerald Brooks Hunt",0.492,-0.333,0.432,-0.387,38.8888888888889,24.085139326123
101,"NY",26,"NY-26",200,14840,"MARTIN, David O'Brien",0.232,-0.232,0.253,-0.279,33.3333333333333,0.0208155877166243
101,"NY",5,"NY-05",200,14845,"McGRATH, Raymond Joseph",0.185,-0.45,0.161,-0.661,77.7777777777778,47.7354513193108
101,"NY",14,"NY-14",200,14846,"MOLINARI, Guy Victor",0.255,-0.465,0.31,-0.543,10,18.1512520288601
101,"NY",14,"NY-14",200,14846,"MOLINARI, Guy Victor",0.255,-0.465,0.31,-0.543,62.5,18.1512520288601
101,"NY",10,"NY-10",100,14858,"SCHUMER, Charles Ellis (Chuck)",-0.354,-0.418,-0.377,-0.444,88.8888888888889,40.9960921819225
101,"NY",7,"NY-07",100,15000,"ACKERMAN, Gary Leonard",-0.429,-0.165,-0.506,-0.234,88.8888888888889,2.06423183212543
101,"NY",25,"NY-25",200,15007,"BOEHLERT, Sherwood Louis",0.103,-0.718,0.058,-0.873,100,10.7527755002626
101,"NY",3,"NY-03",100,15046,"MRAZEK, Robert Jan",-0.349,-0.281,-0.396,-0.241,83.3333333333333,77.7640267811384
101,"NY",12,"NY-12",100,15050,"OWENS, Major Robert Odell",-0.569,-0.516,-0.606,-0.483,83.3333333333333,19.7797788088715
101,"NY",11,"NY-11",100,15072,"TOWNS, Edolphus",-0.519,-0.132,-0.643,-0.401,77.7777777777778,25.8886702886879
101,"NY",9,"NY-09",100,15107,"MANTON, Thomas J.",-0.361,0.382,-0.364,0.434,50,4.31652619109861
101,"NY",6,"NY-06",100,15412,"FLAKE, Floyd Harold",-0.455,-0.092,-0.511,-0.195,66.6666666666667,4.35004051474699
101,"NY",1,"NY-01",100,15421,"HOCHBRUECKNER, George Joseph",-0.348,0.117,-0.332,0.052,83.3333333333333,48.8962830622125
101,"NY",34,"NY-34",200,15423,"HOUGHTON, Amory, Jr.",0.154,-0.281,0.163,-0.193,38.8888888888889,325.461960168073
101,"NY",30,"NY-30",100,15444,"SLAUGHTER, Louise McIntosh",-0.465,-0.104,-0.329,-0.292,88.8888888888889,10.0207541317748
101,"NY",19,"NY-19",100,15603,"ENGEL, Eliot Lance",-0.408,-0.093,-0.41,-0.087,83.3333333333333,7.16533347995305
101,"NY",20,"NY-20",100,15612,"LOWEY, Nita M.",-0.389,-0.152,-0.377,-0.268,88.8888888888889,39.0892630653003
101,"NY",23,"NY-23",100,15614,"McNULTY, Michael Robert",-0.369,0.369,-0.259,0.114,77.7777777777778,0.157859703960885
101,"NY",31,"NY-31",200,15618,"PAXON, L. William",0.472,-0.167,0.42,-0.379,44.4444444444444,119.456798170602
101,"NY",27,"NY-27",200,15630,"WALSH, James T.",0.208,-0.19,0.14,-0.318,50,19.9577602033592
101,"NY",14,"NY-14",200,15639,"MOLINARI, Susan",0.256,-0.5,0.213,-0.626,10,18.1512520288601
101,"NY",14,"NY-14",200,15639,"MOLINARI, Susan",0.256,-0.5,0.213,-0.626,62.5,18.1512520288601
101,"NY",18,"NY-18",100,29134,"SERRANO, José E.",-0.491,-0.377,-0.556,-0.278,75,3.52466523659603
101,"NC",1,"NC-01",100,10788,"JONES, Walter Beaman, Sr.",-0.259,0.941,-0.375,0.666,55.5555555555556,10.0884609680999
101,"NC",7,"NC-07",100,14048,"ROSE, Charles Grandison, III",-0.319,0.573,-0.341,0.426,83.3333333333333,69.8309376577797
101,"NC",8,"NC-08",100,14233,"HEFNER, Willie Gathrel (Bill)",-0.264,0.609,-0.224,0.635,61.1111111111111,0.115346875555692
101,"NC",5,"NC-05",100,14262,"NEAL, Stephen Lybrook",-0.145,0.112,-0.125,0.028,83.3333333333333,10.020657466875
101,"NC",11,"NC-11",100,15017,"CLARKE, James McClure",-0.204,0.104,-0.16,0.015,88.8888888888889,20.0064188252323
101,"NC",2,"NC-02",100,15073,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",-0.084,0.465,-0.066,0.306,94.4444444444444,10.8894385742604
101,"NC",6,"NC-06",200,15092,"COBLE, Howard",0.52,-0.081,0.43,-0.396,44.4444444444444,9.99485348989124
101,"NC",9,"NC-09",200,15108,"McMILLAN, John Alexander, III (Alex)",0.294,-0.248,0.307,-0.218,27.7777777777778,119.728310768854
101,"NC",10,"NC-10",200,15402,"BALLENGER, Cass",0.464,-0.145,0.469,-0.216,22.2222222222222,30.1428892139884
101,"NC",3,"NC-03",100,15430,"LANCASTER, H. Martin",-0.134,0.416,-0.13,0.399,83.3333333333333,29.1773865756876
101,"NC",4,"NC-04",100,15438,"PRICE, David Eugene",-0.343,-0.03,-0.244,0.042,88.8888888888889,20.012014836564
101,"ND",1,"ND-AL",100,14812,"DORGAN, Byron Leslie",-0.267,0.09,-0.279,-0.068,66.6666666666667,2975.73416517986
101,"OH",8,"OH-08",200,11028,"LUKENS, Donald Edgar",0.459,-0.273,0.448,-0.305,11.1111111111111,40.484007626326
101,"OH",10,"OH-10",200,11034,"MILLER, Clarence E.",0.416,-0.304,0.423,-0.178,11.1111111111111,4378.85580628209
101,"OH",15,"OH-15",200,11058,"WYLIE, Chalmers Pangburn",0.23,-0.13,0.255,0.058,33.3333333333333,364.488804477889
101,"OH",21,"OH-21",100,12030,"STOKES, Louis",-0.578,-0.312,-0.592,-0.312,77.7777777777778,86.7326235426353
101,"OH",16,"OH-16",200,14045,"REGULA, Ralph Straus",0.221,-0.223,0.209,-0.342,33.3333333333333,1359.71859693033
101,"OH",1,"OH-01",100,14070,"LUKEN, Thomas Andrew",-0.163,-0.077,-0.291,0.326,55.5555555555556,121.411933803835
101,"OH",2,"OH-02",200,14225,"GRADISON, Willis David, Jr.",0.233,-0.338,0.226,-0.217,55.5555555555556,69.082928548076
101,"OH",18,"OH-18",100,14402,"APPLEGATE, Douglas Earl",-0.106,0.166,-0.085,0.187,55.5555555555556,3779.99541403996
101,"OH",20,"OH-20",100,14443,"OAKAR, Mary Rose",-0.4,0.07,-0.457,0.061,72.2222222222222,126.902111729635
101,"OH",13,"OH-13",100,14445,"PEASE, Donald James",-0.308,-0.329,-0.296,-0.544,72.2222222222222,59.2369434235812
101,"OH",3,"OH-03",100,14632,"HALL, Tony Patrick",-0.28,0.155,-0.255,0.095,83.3333333333333,61.2140788255462
101,"OH",11,"OH-11",100,14818,"ECKART, Dennis Edward",-0.242,-0.258,-0.211,-0.152,72.2222222222222,195.715577002285
101,"OH",6,"OH-06",200,14844,"McEWEN, Bob",0.359,0.089,0.418,0.33,27.7777777777778,907.091915245188
101,"OH",4,"OH-04",200,14875,"OXLEY, Michael Garver",0.382,-0.093,0.373,-0.168,22.2222222222222,115.549744646217
101,"OH",7,"OH-07",200,15020,"DeWINE, Michael",0.289,-0.418,0.337,-0.469,55.5555555555556,78.6511865535099
101,"OH",19,"OH-19",100,15024,"FEIGHAN, Edward Farrell",-0.304,-0.267,-0.353,-0.233,77.7777777777778,289.15089197966
101,"OH",9,"OH-09",100,15029,"KAPTUR, Marcia Carolyn (Marcy)",-0.347,0.122,-0.363,0.289,77.7777777777778,60.6385493652
101,"OH",12,"OH-12",200,15030,"KASICH, John Richard",0.314,0.013,0.306,0.082,44.4444444444444,342.0519839294
101,"OH",17,"OH-17",100,15121,"TRAFICANT, James A., Jr.",-0.082,0.071,-0.209,-0.157,61.1111111111111,221.663237785781
101,"OH",14,"OH-14",100,15442,"SAWYER, Thomas Charles",-0.377,-0.114,-0.361,-0.08,77.7777777777778,214.938567942688
101,"OH",5,"OH-05",200,15604,"GILLMOR, Paul Eugene",0.254,0.106,0.217,0.038,44.4444444444444,41.472939891282
101,"OK",6,"OK-06",100,14219,"ENGLISH, Glenn Lee, Jr.",-0.027,0.603,-0.016,0.51,38.8888888888889,5252.93091398039
101,"OK",5,"OK-05",200,14415,"EDWARDS, Marvin Henry (Mickey)",0.394,-0.05,0.391,0.003,11.1111111111111,4133.60284894473
101,"OK",3,"OK-03",100,14462,"WATKINS, Wesley Wade",-0.126,0.741,-0.073,0.628,27.7777777777778,2401.94122593732
101,"OK",2,"OK-02",100,14667,"SYNAR, Michael Lynn",-0.321,-0.032,-0.39,-0.128,77.7777777777778,1739.09241820566
101,"OK",4,"OK-04",100,14843,"McCURDY, David Keith",-0.112,0.299,-0.112,0.334,77.7777777777778,2529.20185702525
101,"OK",1,"OK-01",200,15424,"INHOFE, James Mountain",0.552,0.045,0.45,-0.227,11.1111111111111,3795.89840144822
101,"OR",1,"OR-01",100,14201,"AuCOIN, Les",-0.231,-0.418,-0.356,-0.456,72.2222222222222,22.3300997685297
101,"OR",5,"OR-05",200,14864,"SMITH, Dennis Alan (Denny)",0.603,-0.182,0.518,-0.144,11.1111111111111,1.38665866674568
101,"OR",3,"OR-03",100,14871,"WYDEN, Ronald Lee",-0.331,-0.484,-0.318,-0.339,94.4444444444444,7.610013160635
101,"OR",2,"OR-02",200,15063,"SMITH, Robert Freeman",0.396,-0.203,0.421,-0.292,11.1111111111111,26.8235416726595
101,"OR",4,"OR-04",100,15410,"DeFAZIO, Peter Anthony",-0.427,-0.002,-0.419,-0.416,88.8888888888889,31.7893087553208
101,"PA",10,"PA-10",200,10607,"McDADE, Joseph Michael",0.093,-0.355,0.121,-0.231,38.8888888888889,190.433527797878
101,"PA",20,"PA-20",100,11067,"GAYDOS, Joseph Matthew",-0.278,0.398,-0.208,0.425,66.6666666666667,730.623195582746
101,"PA",13,"PA-13",200,12010,"COUGHLIN, Robert Lawrence",0.204,-0.844,0.224,-0.711,61.1111111111111,6.74732442558114
101,"PA",6,"PA-06",100,12035,"YATRON, Gus",-0.174,0.094,-0.108,0.048,77.7777777777778,989.443290834609
101,"PA",9,"PA-09",200,14052,"SHUSTER, E. G. (Bud)",0.416,0.144,0.415,0.406,11.1111111111111,1498.45406562293
101,"PA",12,"PA-12",100,14072,"MURTHA, John Patrick, Jr.",-0.265,0.569,-0.307,0.624,61.1111111111111,2784.83969662786
101,"PA",5,"PA-05",200,14273,"SCHULZE, Richard Taylor",0.271,-0.036,0.264,0.009,27.7777777777778,45.4253402396139
101,"PA",19,"PA-19",200,14288,"GOODLING, William Franklin",0.336,-0.494,0.292,-0.481,22.2222222222222,32.9069881676056
101,"PA",8,"PA-08",100,14431,"KOSTMAYER, Peter Houston",-0.298,-0.573,-0.399,-0.312,94.4444444444444,29.383487926948
101,"PA",22,"PA-22",100,14441,"MURPHY, Austin John",-0.081,-0.357,-0.035,-0.672,77.7777777777778,4168.68679709584
101,"PA",18,"PA-18",100,14460,"WALGREN, Douglas",-0.247,-0.317,-0.278,-0.122,77.7777777777778,793.82146237889
101,"PA",16,"PA-16",200,14461,"WALKER, Robert Smith",0.581,-0.639,0.641,-0.491,27.7777777777778,103.658248287484
101,"PA",23,"PA-23",200,14612,"CLINGER, William Floyd, Jr.",0.176,-0.221,0.213,-0.182,27.7777777777778,3696.52434153522
101,"PA",2,"PA-02",100,14629,"GRAY, William Herbert, III",-0.511,-0.219,-0.455,0.031,77.7777777777778,4.17865228326565
101,"PA",15,"PA-15",200,14654,"RITTER, Donald Lawrence",0.268,-0.154,0.291,-0.006,33.3333333333333,20.6129717513391
101,"PA",14,"PA-14",100,14808,"COYNE, William Joseph",-0.494,-0.119,-0.558,-0.011,83.3333333333333,170.696026409434
101,"PA",1,"PA-01",100,14823,"FOGLIETTA, Thomas Michael",-0.506,-0.057,-0.453,-0.162,88.8888888888889,4.48441255503121
101,"PA",3,"PA-03",100,15008,"BORSKI, Robert Anthony, Jr.",-0.416,0.406,-0.326,0.175,72.2222222222222,7.66040267401751
101,"PA",17,"PA-17",200,15026,"GEKAS, George William",0.426,-0.295,0.534,-0.398,22.2222222222222,247.077352643471
101,"PA",4,"PA-04",100,15031,"KOLTER, Joseph Paul",-0.28,0.388,-0.255,0.413,61.1111111111111,4245.51384874622
101,"PA",21,"PA-21",200,15056,"RIDGE, Thomas Joseph",0.186,-0.669,0.214,-0.721,55.5555555555556,1068.97947347016
101,"PA",11,"PA-11",100,15104,"KANJORSKI, Paul E.",-0.303,0.364,-0.252,0.182,83.3333333333333,691.509204863791
101,"PA",7,"PA-07",200,15447,"WELDON, Wayne Curtis (Curt)",0.232,-0.324,0.181,-0.29,61.1111111111111,8.55257576168108
101,"RI",2,"RI-02",200,14857,"SCHNEIDER, Claudine",-0.026,-0.733,-0.009,-0.649,94.4444444444444,10.0090521728563
101,"RI",1,"RI-01",200,15615,"MACHTLEY, Ronald K.",0.113,-0.86,0.099,-0.949,94.4444444444444,0.00199905000687761
101,"SC",2,"SC-02",200,13042,"SPENCE, Floyd Davidson",0.32,0.185,0.296,0.011,33.3333333333333,0.00598685554853707
101,"SC",3,"SC-03",100,14212,"DERRICK, Butler Carson, Jr.",-0.215,0.258,-0.165,0.342,61.1111111111111,9.99931496195635
101,"SC",5,"SC-05",100,15064,"SPRATT, John McKee, Jr.",-0.256,0.255,-0.176,0.165,88.8888888888889,19.9988647339497
101,"SC",6,"SC-06",100,15068,"TALLON, Robert Mooneyhan, Jr. (Robin)",-0.1,0.366,-0.052,0.497,55.5555555555556,10.0241802907472
101,"SC",4,"SC-04",100,15171,"PATTERSON, Elizabeth J.",-0.055,0.229,-0.039,0.309,61.1111111111111,9.99904293022372
101,"SC",1,"SC-01",200,15439,"RAVENEL, Arthur, Jr.",0.162,-0.119,0.157,-0.075,72.2222222222222,9.97108230253472
101,"SD",1,"SD-AL",100,15425,"JOHNSON, Timothy Peter (Tim)",-0.25,0.143,-0.18,-0.063,83.3333333333333,149.990475390075
101,"TN",1,"TN-01",200,10616,"QUILLEN, James Henry",0.246,0.23,0.263,0.195,5.55555555555556,180.025013510645
101,"TN",9,"TN-09",100,14224,"FORD, Harold Eugene",-0.438,-0.064,-0.511,-0.159,72.2222222222222,5.2976072198522
101,"TN",3,"TN-03",100,14251,"LLOYD, Marilyn Laird",-0.058,0.452,-0.089,0.657,50,586.26281593878
101,"TN",4,"TN-04",100,15019,"COOPER, James Hayes Shofner",-0.164,-0.033,-0.116,0.086,77.7777777777778,1557.96003768142
101,"TN",7,"TN-07",200,15066,"SUNDQUIST, Donald Kenneth",0.371,-0.202,0.417,-0.271,27.7777777777778,18.0118170570382
101,"TN",6,"TN-06",100,15100,"GORDON, Barton Jennings",-0.204,0.286,-0.288,0.198,83.3333333333333,60.2832702513432
101,"TN",5,"TN-05",100,15450,"CLEMENT, Robert Nelson",-0.216,0.327,-0.216,0.324,61.1111111111111,69.7296929483318
101,"TN",2,"TN-02",200,15455,"DUNCAN, John J., Jr.",0.604,-0.476,0.428,-0.054,27.7777777777778,72.201825889215
101,"TN",8,"TN-08",100,15628,"TANNER, John S.",-0.182,0.648,-0.187,0.654,55.5555555555556,16.7366462013013
101,"TX",9,"TX-09",100,1077,"BROOKS, Jack Bascom",-0.407,0.725,-0.427,0.492,44.4444444444444,1482.24561894215
101,"TX",10,"TX-10",100,10614,"PICKLE, James Jarrell (Jake)",-0.218,0.523,-0.219,0.33,66.6666666666667,638.944928062744
101,"TX",15,"TX-15",100,10716,"de la GARZA, Eligio, II (Kika)",-0.255,0.757,-0.303,0.587,33.3333333333333,3693.0169325357
101,"TX",7,"TX-07",200,13002,"ARCHER, William Reynolds, Jr.",0.496,0.2,0.511,0.413,27.7777777777778,7256.800301811
101,"TX",2,"TX-02",100,14062,"WILSON, Charles",-0.196,0.474,-0.146,0.398,44.4444444444444,1363.12604354252
101,"TX",24,"TX-24",100,14626,"FROST, Jonas Martin",-0.316,0.354,-0.371,0.41,55.5555555555556,2304.42015969709
101,"TX",11,"TX-11",100,14641,"LEATH, James Marvin",0.049,0.999,-0.067,0.998,27.7777777777778,382.606906775963
101,"TX",18,"TX-18",100,14643,"LELAND, George Thomas (Mickey)",-0.596,-0.228,-0.66,-0.043,30,1260.68453703137
101,"TX",17,"TX-17",100,14664,"STENHOLM, Charles Walter",0.019,1,0.051,0.999,27.7777777777778,6987.1476686632
101,"TX",8,"TX-08",200,14822,"FIELDS, Jack Milton, Jr.",0.541,-0.128,0.584,-0.054,11.1111111111111,7117.85219754093
101,"TX",4,"TX-04",100,14828,"HALL, Ralph Moody",0.096,0.995,0.166,0.986,5.55555555555556,3440.3667465372
101,"TX",25,"TX-25",100,15001,"ANDREWS, Michael Allen",-0.135,0.32,-0.174,0.367,72.2222222222222,2987.4631876993
101,"TX",3,"TX-03",200,15002,"BARTLETT, Harry Stephen (Steve)",0.46,0.139,0.421,0.227,33.3333333333333,1290.74653791424
101,"TX",5,"TX-05",100,15013,"BRYANT, John Wiley",-0.358,0.135,-0.34,0.096,50,2610.54097927914
101,"TX",16,"TX-16",100,15018,"COLEMAN, Ronald D'Emory",-0.402,0.548,-0.395,0.447,66.6666666666667,1531.92954200875
101,"TX",27,"TX-27",100,15049,"ORTIZ, Solomon P.",-0.272,0.712,-0.293,0.688,33.3333333333333,2404.02999327027
101,"TX",6,"TX-06",200,15085,"BARTON, Joe Linus",0.528,0.047,0.555,-0.078,11.1111111111111,2616.85140945141
101,"TX",23,"TX-23",100,15089,"BUSTAMANTE, Albert G.",-0.392,0.667,-0.351,0.498,38.8888888888889,1710.13297119452
101,"TX",19,"TX-19",200,15093,"COMBEST, Larry Ed",0.458,0.555,0.515,0.669,5.55555555555556,6371.33314048587
101,"TX",22,"TX-22",200,15094,"DeLAY, Thomas Dale",0.593,0.059,0.665,0.121,16.6666666666667,2611.39568028791
101,"TX",26,"TX-26",200,15125,"ARMEY, Richard Keith",0.635,-0.089,0.713,-0.118,16.6666666666667,1003.7785971175
101,"TX",1,"TX-01",100,15129,"CHAPMAN, Jim",-0.198,0.657,-0.255,0.953,38.8888888888889,4748.42965854746
101,"TX",21,"TX-21",200,15445,"SMITH, Lamar Seeligson",0.425,0.061,0.392,-0.243,22.2222222222222,7698.34542145752
101,"TX",14,"TX-14",100,15611,"LAUGHLIN, Gregory H.",-0.097,0.858,-0.064,0.793,27.7777777777778,3386.55137319171
101,"TX",13,"TX-13",100,15623,"SARPALIUS, William",-0.078,0.997,-0.033,0.888,27.7777777777778,4837.26659616634
